name,longitude,latitude
Subway,2.3866258,48.8477764
Adana,2.375884,48.8912833
Nems & Sushi,2.371456,48.8384157
Sakura,2.3706924,48.8389743
Harper's,2.314904,48.8846296
Bobun,2.3570872,48.8650217
Le Coq Rico,2.3371921,48.8872161
Le Molière,2.3373599,48.8539093
Son Quan épicerie exotique,2.3490128,48.8502498
Le Tigre qui pleure,2.3714924,48.8297615
Vila Real,2.3735231,48.8306994
Yi Yun,2.3394462,48.8704658
Cojean,2.33791,48.8740712
Aux Trois Marches,2.3122645,48.8866891
Lao Wasana,2.3717619,48.8257
Les Saveurs de Saïgon,2.3716861,48.8261211
Domino's,2.3719891,48.8281334
Sense Eat,2.3382546,48.854245
Kashmir House,2.3522139,48.877062
C'DéCalé,2.3196245,48.8844524
Good Time,2.3677812,48.8270857
Traiteur Express Tolbiac,2.3679957,48.8271176
Royal Tandoori,2.3988788,48.8402634
Filakia,2.3544704,48.8454705
Filakia,2.3456424,48.8656314
Cinco Bodega,2.3522474,48.8731954
Crêperie Beaubourg,2.351608,48.8591937
Restaurant du Campus,2.3671634,48.8270044
Le Traiteur d'Asie,2.3674196,48.8270419
Gabriela,2.3404516,48.8770327
Midi Thaï,2.3184119,48.8830175
Spezia Piadina,2.326105,48.8731255
Blueberry,2.3314219,48.8527567
La Paillote d'Asie,2.3735633,48.8239235
Chatime,2.3597226,48.8266941
Zaytoon,2.3707432,48.8325501
N+1 Bar à salade,2.3714087,48.8323502
Grom,2.3570161,48.856706
Dar Sidi Bou Said,2.3723576,48.8292411
Chez Lo,2.3727469,48.8288241
Bagelstein,2.2978962,48.8696607
La Tables des Anges,2.340214,48.8810846
Le Bouclier de Bacchus,2.3377035,48.8768607
Luz Verde,2.3376295,48.8803888
Restaurant Spring,2.3419922,48.8610288
Restaurant japonais Kanaco,2.3721809,48.8252236
Le Cristal,2.3725943,48.8287127
Pizza Rossi,2.3530217,48.8688756
B&M,2.3752413,48.8646044
Da Ruby,2.3505617,48.8501022
Lhassa,2.3487169,48.8489044
Pema Thang,2.3487094,48.8488558
Feng's Sushi Bar,2.3731477,48.828449
Noodle Bar,2.3679972,48.8239899
Le Brooklyn,2.3539342,48.829831
Les Amis de Messina,2.3855007,48.8498128
Chinatown Olympiades,2.366094,48.8234421
Lili,2.3740606,48.8257975
New Sushi Paris,2.3512649,48.8751886
La Tour Maubourg,2.3098314,48.8582476
Le Comptoir du Houmous,2.354007,48.8299152
La Table d’Hami,2.3554283,48.8414393
Yamato,2.3332596,48.8406066
Mian Fan,2.3312959,48.8412272
Montée,2.3306986,48.8407951
Il Barone,2.3308748,48.8408966
Harmony Café,2.33969,48.8386404
Mongoo,2.3481435,48.8747375
Sushi House,2.347944,48.8747821
L'As du Fallafel,2.3590682,48.857415
Poulet Rouge,2.317946,48.8908694
Restaurant Hevi,2.3579857,48.8318185
Berty,2.3624138,48.8333023
,2.359846,48.8324345
La Catrina,2.3609939,48.8328225
Bo Sushi,2.3739488,48.8977433
Thaï Viêt Gourmet,2.3719228,48.8280936
Be Tea,2.3717383,48.8279924
Maki Sushi Tokyo,2.3715297,48.8278692
L'Arc en Ciel,2.3710885,48.8275293
Pasta Subito,2.3723527,48.8280524
Le petit Sfax,2.3714672,48.82786
Resto Royal,2.3383721,48.8370117
Cantinella,2.3383203,48.8369437
Les Trublions,2.3484541,48.8480246
Cucuzza Ristorante,2.3186736,48.8879694
Maloya,2.3626852,48.8721554
Richer,2.3477501,48.8741138
Pret A Manger,2.3032108,48.8684653
Così,2.3368427,48.8542286
Il Caffè,2.3098547,48.8736902
Diwan Paris,2.3094084,48.8752255
Tandor,2.3171544,48.8755346
Tuktuk,2.3178685,48.8754901
Nefis,2.3665677,48.826519
Olympiades Traiteur,2.3667463,48.8267502
Dindon Dandy,2.3548198,48.8745391
Yo !,2.3340722,48.8697216
Primerose,2.2984934,48.8496963
GALBAR,2.3481174,48.8744836
Barak,2.3482922,48.8754759
Le Rallye,2.348328,48.8757095
Casa Botticeli,2.395068,48.856186
Wunderbar,2.3639743,48.8702762
Le petit Cambodge,2.3634577,48.8691528
Hardware Société,2.3445853,48.8868808
Les Bottes de 7 Lieues,2.3708524,48.8326318
Restaurant Noisette,2.3830897,48.8453018
Pépone,2.3379911,48.8534879
Glozaria,2.3380145,48.8535783
Buffet Dost,2.405805,48.8525414
Le Petit Traiteur Pékinois,2.4029104,48.836651
Chez Ma Belle Mère,2.4041045,48.8367026
Xin Mao,2.3966799,48.8380602
Ayama,2.4045234,48.8365453
Phou Khet,2.4038624,48.8372447
Au Tramway,2.4020637,48.8374545
O'Bon Traiteur,2.4009129,48.8373842
Morello Pizza,2.3993613,48.8385025
Acsia Fusion,2.3150704,48.8736539
Rice & Fish,2.3512627,48.8652584
Chez Foucher Mère & Fille,2.3530932,48.8946292
Big Fernand,2.3265249,48.8428137
Le Sauret,2.3138353,48.8837594
Café Odilon,2.3818432,48.8891488
Bonjour Viêt Nam,2.3494678,48.8451296
Kokoro,2.352434,48.846231
Le 52,2.3540769,48.872077
Urfa Dürüm,2.3542343,48.8723327
1000 & 1 Délices,2.3434914,48.8795445
Hoki Sushi,2.3524058,48.8652528
Hank Pizza,2.3572152,48.8637355
Pizzeria Neromora,2.361912,48.8405956
Relais Odéon,2.3391735,48.8527054
Cerido,2.3609333,48.8702985
Le Jardin de l'Inde,2.3494693,48.8645219
Chez Mama D,2.3517885,48.8877985
Le Bouquet,2.328966,48.8341016
Ayothaya,2.2951796,48.8491263
Plaisir Huit,2.3685255,48.8234628
L'Argument,2.2890751,48.8407212
Jonque d'Or,2.280734,48.8605266
Le Quartier Général,2.3460855,48.8508782
La muraille de Jade,2.3386288,48.8533638
Le Petit Bofinger,2.3679602,48.8537389
Le Val de Grace,2.3390738,48.8412875
Les Jardins Contini,2.3288754,48.8298068
Au Petit Sud Ouest,2.3009577,48.856921
La Pizza,2.3405311,48.8403371
Le Palais de la Perse,2.3406403,48.8401945
Ang,2.3804307,48.8281136
L'Âge d'Or,2.3599637,48.8265068
Chez Nathalie,2.3528606,48.8279393
L'Avant Goût,2.3532228,48.8289636
Invictus,2.3297565,48.8440867
La Créole,2.3310493,48.841291
Pret A Manger,2.2983963,48.8700658
L'Entrecôte,2.306366,48.8695103
Mavrommatis,2.351187,48.840556
Les délices d'Aphrodite,2.3510623,48.8402163
Le Galibot,2.3420376,48.8675965
Obrigado,2.4119591,48.853561
Le P'tit Breton,2.3340818,48.8698003
Kô Fuku,2.3340735,48.8697496
Bien Bien,2.3442111,48.8726166
La Cuillère en Bois,2.2937286,48.8433278
Shikoku,2.3259083,48.8731456
My Free Kitchen,2.3477691,48.8757379
Burg'Heure,2.2984714,48.8419007
Abattoir Végétal,2.334665,48.851856
Marlette,2.3401899,48.8802216
Le Pain Quotidien,2.3404075,48.8799862
La petite Bretonne,2.3402124,48.8802923
Chez Guy,2.3478337,48.8741915
Marlette,2.3480361,48.8753235
At Homs',2.3705048,48.8753714
Banh Mi K.V.,2.3658735,48.8795424
Maison Bichon,2.3662241,48.8806596
Au Palais du Grand Moghol,2.3457588,48.8825108
Marcel & Clémentine,2.3459232,48.8823793
MG3,2.3637222,48.8901939
Scoop Café,2.3171188,48.8826706
Le Jardin d'en Face,2.3407941,48.8848248
Le Petit Pontoise,2.3520805,48.8498708
Comme au Vietnam,2.357965,48.8262874
Les Gourmets de Galilée,2.2969157,48.8703326
Chez Joséphine,2.3629744,48.8555266
Aomori,2.3630366,48.855504
Le Marché,2.3629747,48.8552642
Le Taillevent,2.3024714,48.874149
La Robe de la Girafe,2.3731031,48.8566793
Le P'tit Bréguet,2.3721735,48.8569879
890,2.3932411,48.8536073
Bernard du 15,2.288499,48.8453748
Koukou,2.2886533,48.8454484
Macis et Muscade,2.2866791,48.846293
Pietro,2.293056,48.8433412
é-da,2.2884365,48.8454069
Le Smoke,2.3265688,48.8414079
Adriana et Margot,2.3719555,48.8698555
Pàssarito,2.3722004,48.8695877
Le Firat,2.372952,48.8702995
La Poule au Pot,2.3432398,48.8616899
Mahatna,2.3262544,48.8716728
Pomme de Pain,2.3263077,48.8709175
La Chine,2.3263058,48.8718665
Mak Thaï,2.3261876,48.8713581
À la Châtaigne,2.3160797,48.8727959
Mistral Food,2.3753708,48.8249651
La Taverna,2.3041092,48.8561324
Tashi Tagyé,2.3458091,48.8740776
Trois Fois Plus de Piment,2.3524076,48.8628126
Le Mauritius,2.3300865,48.8323075
Loutsa,2.3503503,48.8392331
Cantine Sicilienne,2.3976788,48.8670053
Comme sur une Île,2.3998789,48.8680492
Le Palais de Pelleport,2.4004663,48.8682159
La Cantine de Quentin,2.3639687,48.8740336
Hoa Patay 82,2.3722304,48.8272247
Le Petit Cler,2.3061805,48.8574079
Les Diamantaires,2.3426882,48.8754299
Le Petit Parisien,2.3360238,48.8870451
Matsuri,2.3249135,48.8554299
Little Breizh,2.3379267,48.8532129
So Nat,2.3385052,48.8763167
New Yoko,2.4063688,48.8349353
Chipotle,2.3357541,48.8527629
Pratolina,2.3505601,48.8699688
L'Esprit de Famille,2.3647633,48.848858
Manicaretti,2.3485535,48.8757944
Le Coin Perdu,2.3491877,48.872324
Season Square,2.3708042,48.8328188
Kraft,2.3481679,48.8747943
Baranaan,2.3554228,48.8695652
La Rose de Paris,2.3622972,48.893888
Five Zap,2.3739308,48.8261078
Fratellini Caffè,2.375087,48.8982347
Let's Wok,2.3782547,48.8983556
Ippudo Louvre,2.3446787,48.8645516
Nagoya,2.3221036,48.8442435
Auberge Chez Rosito,2.3677386,48.8559345
Restaurant Indien Old Kashmir,2.3378917,48.8531106
Amorino Gelateria,2.3379839,48.8538033
Le Bistrot de Paris,2.3294687,48.8585376
B-Boyz,2.3459741,48.8816634
Cap Bercy,2.3812933,48.8395283
La Bonne Tradition,2.3837811,48.8448922
Delitaly,2.2593887,48.838352
Tente en Pie,2.339449,48.8517171
Sette Traiteur,2.346193,48.8910226
Naoppé,2.3479124,48.8746401
La Sicilienne,2.3986769,48.84236
Odette et Charlus - Pyrénées,2.4064862,48.8514615
Hana,2.3550769,48.8744996
D'Ici ou d'Ailleurs,2.3504971,48.8595412
Chipotle,2.3440161,48.8513521
BREIZH Café - Montorgueil,2.347365,48.866804
Bohneur Gourmet,2.3505031,48.8721347
Coin-Op Table,2.3434569,48.8777223
Romantica,2.3248349,48.8684825
Rice & Fish Yakimono,2.350931,48.8652494
La Terrasse,2.3376746,48.8410532
Souvlakia,2.3375703,48.8409496
Chez Nunzio,2.3972429,48.8463106
Lou Pescadou - Chez Julien,2.3351849,48.8517909
Mini Palais,2.3130032,48.8654537
Vidici Caffè Gare de l’Est,2.3573968,48.8764883
Il Giramondo,2.304707,48.8571775
Pret A Manger,2.3414504,48.8617462
Le Mondrian,2.3368105,48.8531184
Maison Rostang,2.2985522,48.8814422
Pierre Gagnaire,2.3004153,48.8733364
Epicure,2.3148011,48.8717179
Au Petit Creux,2.3414299,48.8870779
Le Petit Tibet,2.3651181,48.8850219
Rendez-Vous des Chauffeurs,2.386192,48.8871485
Simonetta,2.3839635,48.8901982
Le Palais Royal,2.3388874,48.8655973
French Crêpes,2.3742103,48.8916654
Crazy Pasta,2.3487141,48.8445163
Le Café Curieux,2.3540411,48.8379123
McDonald's,2.3224546,48.8415813
Pizza E Fichi,2.3668086,48.8516955
Melt,2.3706252,48.8656727
L'artisan du Burger,2.299016,48.880041
KFC,2.3498892,48.8872233
Clover Grill,2.3417732,48.861036
Lao Tseu,2.3250621,48.8563886
Keur Yacine,2.3583128,48.889146
Une Glace à Paris,2.3563163,48.8580969
Le Soufflé,2.3264874,48.8664469
Chez Toinette,2.3369224,48.8841446
Au Clair de Lune,2.3111181,48.8851339
Il Paradiso,2.3142311,48.8840701
Madiba,2.3566993,48.8732491
Ahipoké,2.3513885,48.8766514
Pizza Five,2.354366,48.8462447
Sucrepice,2.3517505,48.8473941
La Planque,2.3358445,48.8701369
Entre 2 Rives,2.3356653,48.8701406
Sushi Odéon,2.3412969,48.852235
Moriarty,2.3421848,48.8766059
FLESH,2.333044,48.8823233
O'Tacos,2.355289,48.845837
Délices Zhang,2.3091311,48.8580766
Pastavino,2.3368697,48.853908
Délices Asia,2.3172084,48.8323358
Armelle et Henri,2.3357857,48.8850748
L'Échappée,2.3921336,48.8690053
L'Amuse Gueule,2.3561198,48.8602547
Massawa,2.362991,48.8814414
Illy,2.3345122,48.8650074
Illy,2.3354257,48.8647655
Le Baromètre,2.3254837,48.8858681
Bon Mangé Créole,2.3257295,48.8848252
La Passerelle,2.3258078,48.8847382
Aux Saveurs de Beyrouth,2.3259101,48.8846395
Café L'Entracte,2.3262842,48.8840702
Chandra,2.3260717,48.8843013
La Virgule,2.3420039,48.8869955
Tandoori Shukriya,2.3582459,48.8781649
Armorix.bzh,2.3721127,48.8741196
Foodie Jia-Ba-Buay,2.3482323,48.8679128
Super Café,2.401094,48.8574399
Yooki,2.3399931,48.8391609
Le Saint-Séverin,2.3453047,48.8523466
Maison Sen,2.3447314,48.8503516
Dosteli,2.3974941,48.8529752
Gemini Les Halles,2.3467387,48.8599268
Fakra,2.3936316,48.8488745
Avis de Tempête,2.3465678,48.88231
Phô Café,2.3836114,48.867705
L'Osteria Dell'Anima,2.3704135,48.86399
CAVES DE PRAGUE,2.3760326,48.849789
Tama Sushi,2.3335815,48.8692695
Le Pavillon by Noura,2.2992048,48.8665305
Paye ta Crêpe,2.3536203,48.8469488
Crêpemen' Bon,2.3904048,48.8729136
Boua Thai,2.352371,48.8811183
La Cantine de Merci,2.3670125,48.8607787
République of Coffee,2.361963,48.8681915
Les Amis de Messina,2.3484396,48.8668905
Mozza & Co,2.348085,48.8755633
Michelangelo,2.3491802,48.8791477
Istanbul,2.3379719,48.8395451
Speed Rabbit Pizza,2.355832,48.8785291
Hokkaido,2.3557891,48.878278
Piccola Italia,2.355539,48.8772989
Fermier Gourmet,2.3603413,48.8655288
Esttia,2.3307273,48.8422077
La Cantina,2.3058445,48.8472442
Costa,2.3481705,48.858922
La Villa Andrea,2.353238,48.8791143
Traiteur Hong Sheng,2.3564882,48.8792851
Aux Cèdres du Nord,2.3566994,48.8793393
Andiamo,2.371998,48.8293632
Chez Affou,2.3589928,48.8745668
Maison Caron,2.3592473,48.8673747
Popolare,2.3433017,48.8680921
One Sandwich,2.3624384,48.8688301
Do et Riz,2.3782194,48.850365
Clasico,2.3779698,48.8500274
Le Daily Syrien,2.3536837,48.8719072
L'Adelita,2.3793092,48.849523
Scotta,2.3772924,48.8490663
John Weng,2.3480292,48.8723727
Regno di Napoli,2.3737219,48.8464169
Caterina,2.3304855,48.8847158
Le Sanglier Bleu,2.3314967,48.8843073
Brasserie Bellanger,2.3499459,48.8809757
Foresta,2.3528175,48.8802481
Bonhomie,2.3512319,48.8719905
Le Bel Ordinaire,2.3491483,48.8757088
Canard et Champagne,2.3417208,48.8712756
Gyoza House,2.3382023,48.8761092
Chez Vincent,2.3375197,48.8778834
Le Bon Georges,2.3372106,48.8776422
MiZushi,2.337289,48.8770812
Valerio,2.3370161,48.8765317
Porte 12,2.3497751,48.8763709
Bistro Basque,2.3480157,48.8723026
So Wrap,2.3363539,48.8766856
Gyoza Bar,2.3369509,48.8767825
Thai Siri,2.3654789,48.8808155
Amore Mio,2.3655443,48.8807773
Elgi,2.3373583,48.8740383
La Boissonnerie,2.3370174,48.8542204
Les Artizans,2.3465519,48.8637732
Le Bar à sushi Izumi,2.3183175,48.8814468
PNY,2.313711,48.8631009
Daikichi Sushi,2.3470138,48.8829984
Saigon Deli,2.3470031,48.8829271
Saigon Sandwich,2.3765316,48.8713353
Chez La Meilleure Crêpe,2.3800677,48.8397055
Barouni,2.3801543,48.8396398
Grom,2.347231,48.866079
Gino,2.3656418,48.8336701
Chicken Food,2.3310395,48.8743068
Le Mijana,2.3308088,48.8743019
McDonald's,2.3300122,48.8742971
Bagel Chef,2.3350701,48.8743073
K & S,2.3318904,48.8743248
Le Dumas,2.3120582,48.8824363
Café Pimpin,2.3448569,48.8917696
KB,2.340791,48.8806699
Le Lotus d'Or,2.3487446,48.8796038
Ehden,2.3500351,48.8799517
Au Loup,2.3446128,48.8724048
Sohan Café,2.361581,48.8846343
Le Café de Raphaëlle,2.3141431,48.8824064
Sushi Shop,2.3149271,48.8814981
Le Bon Bock,2.3419704,48.8827879
Matamata Coffe Bar,2.3441543,48.8661229
Restaurant Marlon,2.3064748,48.8577289
Turquoise Istanbul,2.3546402,48.8782149
Hubsy République,2.3600276,48.871271
La Feronnerie,2.3270238,48.8530219
Food Breizh,2.3200883,48.8624867
Sorella,2.2830921,48.8700458
Pizza Hut Express,2.3748854,48.8978347
Crêperie Paris Breizh,2.3918678,48.8407014
Rayan,2.3833976,48.8458963
Bricktop Pizza,2.3655181,48.8779901
La Crêperie,2.3488139,48.8613119
Jixiao's Buns,2.3550272,48.8644047
Pho 11,2.3362899,48.8677919
Suffren,2.3005659,48.8511902
Chez Gusto,2.3290818,48.8910819
Mama Jia,2.3539365,48.864688
La Main à la Pâte,2.3393493,48.8546137
Le Gourmet Royal,2.3950571,48.8699082
IDO,2.3056474,48.8396591
Gustus,2.309067,48.8417564
L'aillade,2.3052308,48.8401795
Le Papacionu,2.3427513,48.8747685
Domino's,2.3419339,48.8758843
Sadaharu Aoki,2.3069696,48.8469453
Nonno,2.3088966,48.8443314
Nico,2.3584181,48.8548452
The Paris Diner,2.3209047,48.8431056
Crêperie de Pontivy,2.3209794,48.8429146
Les Fines Lames,2.3339364,48.886274
Bistrot Beyrouth,2.3844871,48.8545888
Rosso et Nero,2.3846817,48.8546128
Aux délices de Charonne,2.3847378,48.8546257
Au Pied de Fouet,2.3334622,48.8553772
Yumi Bowl,2.2877653,48.8531193
Clasico Argentino,2.3780215,48.8501
Ephes 2,2.3698972,48.8847427
,2.3825804,48.8467047
Fenice,2.3139085,48.8425118
Julien Traiteur,2.3098426,48.8729506
Les Canailles,2.3345652,48.8792695
Kunitoraya,2.3362674,48.8661805
Asia Food,2.323814,48.8346465
Delices d'Istambul,2.323869,48.8345309
Breizh,2.3379667,48.8533204
Clover,2.3303643,48.8552105
Huitrerie Régis,2.3359588,48.8528008
Biglove Caffé,2.3635736,48.8620165
Terroir Parisien,2.3507881,48.8485823
Meiko,2.3414607,48.8640083
Valentino,2.3416989,48.8639729
Starbucks,2.3059809,48.8594813
Firmine,2.295332,48.854553
Azteca,2.342431,48.8619446
Hokkaido,2.3432464,48.8638091
L'Épi d'Or,2.3410711,48.8628678
Higuma,2.3353503,48.8709807
Francesca,2.3454289,48.8712757
Joia,2.3434878,48.869723
Lucky Luciano,2.3536647,48.8722664
Yoshi World,2.3630046,48.8721948
Moshi Mo,2.3713633,48.8475455
Les Embruns,2.3720153,48.8471897
Sushi Sun II,2.4008547,48.8682947
Domino's,2.3915039,48.8640316
PA885 couleur 3 bleus,2.2947074,48.8772946
Café de l'Industrie,2.3141101,48.8942881
Au Chat qui Pêche,2.4024559,48.868038
Le Bistro de l'inka,2.4007729,48.8681483
Food Center,2.3590901,48.8849181
Mei Hoa,2.4037682,48.8525849
Sandwicherie Chez Laziz,2.4045004,48.8525027
Fontana,2.404312,48.852269
La Corne de l’Affrique,2.3635284,48.8899777
1920,2.3834844,48.8698766
Zarma,2.3692464,48.8836074
Starbucks,2.3406824,48.886779
Sanioura,2.3982018,48.8508771
Le Muguet,2.3972306,48.8496101
Le Basilic,2.3189404,48.8576603
Chantairelle,2.3466197,48.8472767
Magnum,2.3603009,48.8557404
Le Muscadet,2.3955245,48.8555518
L'Affamé,2.3619224,48.8910117
Au 35,2.3331488,48.8557026
Gros Bao,2.3657042,48.8714907
SUPU RAMEN,2.3413595,48.85524
Petit Hong Kong,2.3433003,48.8528331
HD Diner,2.3433553,48.8528227
Princesse Crepe,2.3582299,48.8564093
Xotica,2.3541697,48.8793424
Sandwicherie,2.3524975,48.8843072
Djerba,2.3517808,48.8841369
Bari,2.3541387,48.8792661
Pizza de Ouf,2.3529607,48.8854739
,2.353997,48.879035
La Soufflet,2.3521991,48.8847271
Kenzie,2.3191311,48.8859297
iYo,2.3487213,48.8770164
Apulia,2.3259914,48.8343778
Marcella,2.3166072,48.8810319
Péniche Antipode,2.3751661,48.8866296
Rice Trotters,2.3362308,48.868939
bà nội,2.3667098,48.8641767
Aloï,2.3341224,48.8532035
La Locanda,2.3312049,48.8537584
Kbg,2.3310845,48.853624
L'Ami Louis,2.3581599,48.8670323
Maison Maison,2.3416236,48.8584897
Kult,2.3304091,48.8567007
Les Climats,2.3282817,48.85884
Ravi,2.3276233,48.8584902
Tan-dinh Vifian,2.3268817,48.8587167
Costa d'Amalfi,2.3235251,48.8592347
Le Comptoir des Saints Pères,2.3317984,48.8563441
Le Bon Plan,2.3707295,48.827243
Le Phenix 御華園,2.3589158,48.8351662
Maison des Si Chuan,2.3581986,48.8754354
Vitamin Restaurant,2.3993213,48.8513963
Resto Louvre,2.3407499,48.858966
Apollon,2.3183332,48.8342054
Kintaro,2.2961332,48.8366256
Audika,2.3424988,48.8264474
Vapiano,2.3055857,48.869614
Cité saveurs,2.3387888,48.8201567
Costa,2.3546523,48.8817045
Sakura,2.3868366,48.8596011
Village India,2.3844719,48.8574812
Da Monnali,2.3479528,48.8746933
District 11,2.3717299,48.8681454
Domino's,2.3727527,48.8679925
Oishi,2.3728242,48.8678653
Les Fondus de la Raclette,2.3727183,48.8674268
Didim Kebab,2.3746464,48.8923791
Atelier Vivanda,2.2924246,48.8717746
La Mandigotte,2.33422,48.8873251
Chez Gabrielle,2.2961153,48.876739
Au Bon Accueil,2.2992208,48.8597074
Le Florimond,2.3081133,48.8557546
Aspic,2.3437062,48.8792271
Restaurant Lasserre,2.3099159,48.8663234
Ristorante AI Caratello,2.3358188,48.8851871
L'Affineur' Affiné,2.3355518,48.8798456
Cezembre,2.3379545,48.8530211
Le Clarence,2.3097941,48.8674023
Le Quinzième,2.2758538,48.8428871
Le Bistrot d'Yves,2.3038688,48.8821584
Le Gabriel,2.313439,48.8697092
Seb'on,2.3402229,48.8836444
Restaurant David Toutain,2.3097147,48.8602539
Panda's Bao Bao,2.3607631,48.8671897
Alain Ducasse au Plaza Athénée,2.3043825,48.8663102
Le Cinq,2.3007762,48.8686738
L'Abeille,2.2934885,48.8638104
Étude,2.2909156,48.8657634
MaSa,2.2820215,48.8684523
Le Crépuscule,2.3075505,48.8584425
La Bonne Excuse,2.3277275,48.8585102
Boutary,2.3380191,48.8548953
Rozell Café,2.3405145,48.8847653
Canard Doré,2.3175446,48.8294677
La Rizière,2.3815696,48.8866832
L'Atelier du Kebab,2.3722489,48.8370086
Anamour,2.3723884,48.837081
Caminito,2.3477384,48.8683814
Sale & Pepe,2.3465365,48.8891072
Koff,2.3400291,48.8847325
The Butcher,2.3834382,48.8953599
Super Vegan,2.3233295,48.8932451
Au Paradis Tropical,2.3489607,48.8878167
TEAthétcha,2.3422199,48.8270718
Café Kitsune,2.3374474,48.8656081
U Spuntinu,2.327081,48.8730476
Le Gabriel,2.3133068,48.8697149
L'Annexe du troquet,2.3477863,48.8867801
Le Diplomate,2.3477319,48.8865005
Shengen Délice 18,2.347925,48.8874396
Restaurant D'Oré,2.3989009,48.8334274
Kintaro,2.2961426,48.8366308
Le Grand Bol 海碗居,2.3768754,48.870912
La Reine,2.3477233,48.8876248
Downtown Café,2.372243,48.8662199
Fuumi,2.3727837,48.8679242
Nolita's,2.3664068,48.8684028
Djakarta Bali,2.3432716,48.8617846
Pizza Hut,2.3502987,48.8704394
Carajas,2.3409968,48.8848286
Burger King,2.3063833,48.8711235
Johana's Fish & Chips,2.3475914,48.866315
L'Ardoise,2.3269845,48.8662927
Le Chateaubriand,2.3713458,48.8693116
Le Dauphin,2.3712378,48.8694535
Tokko,2.3711043,48.8696269
Le Golfe de Naples,2.3360026,48.8525514
Seulement sea,2.3361087,48.8516547
Da Pietro,2.3351327,48.8521264
Sweatea's,2.3546449,48.8643787
Le Mandarin,2.3359791,48.8527104
La Causerie,2.2783528,48.8589868
Bonne Nouvelle,2.348008,48.8710564
Hokkaido,2.3467061,48.8357481
Le Pain Quotidien,2.2784234,48.8668784
Marwa,2.2962801,48.8305474
Tripletta,2.3247303,48.8405422
Le Bernica,2.3246627,48.8404422
L'Artisan Libanais,2.3846324,48.873779
Gourmandise Duhesme,2.3424736,48.8933306
Mais Oui Madame,2.3853445,48.8651484
Le Cherfa,2.3993547,48.8640081
Regal,2.3401862,48.8492701
Le Clou de Fourchette,2.3174907,48.8848291
Mamma Primi,2.3205755,48.8835073
Délice de l'Inde,2.3175096,48.8859959
Au Couscous des Batignolles,2.3166366,48.8856691
Le Progrès,2.3165651,48.8854272
Turkuaz,2.3147133,48.8869916
Il Bacaro,2.3821366,48.8571789
Giacomo,2.3624659,48.8798247
Le Spécial Burger,2.3136095,48.8868822
Brasileirinho,2.3235498,48.8898595
Chez Elie,2.3504845,48.8618336
